"Token","FreqLabour","FreqLibdem","c","d","GStat","Association"
"refuse",1,0,33908,21473,0.981159765138532,"labour"
"firstõ",1,0,33908,21473,0.981159765138532,"labour"
"childrenõs",1,0,33908,21473,0.981159765138532,"labour"
"gcse",1,0,33908,21473,0.981159765138532,"labour"
"4.10",1,0,33908,21473,0.981159765138532,"labour"
"surrender",1,0,33908,21473,0.981159765138532,"labour"
"pathways",1,0,33908,21473,0.981159765138532,"labour"
"disposing",1,0,33908,21473,0.981159765138532,"labour"
"1,500",1,0,33908,21473,0.981159765138532,"labour"
"mortality",1,0,33908,21473,0.981159765138532,"labour"
"allocations",1,0,33908,21473,0.981159765138532,"labour"
"showed",1,0,33908,21473,0.981159765138532,"labour"
"low-grade",1,0,33908,21473,0.981159765138532,"labour"
"comparison",1,0,33908,21473,0.981159765138532,"labour"
"relatives",1,0,33908,21473,0.981159765138532,"labour"
"expands",1,0,33908,21473,0.981159765138532,"labour"
"litigation",1,0,33908,21473,0.981159765138532,"labour"
"five-",1,0,33908,21473,0.981159765138532,"labour"
"treatments",1,0,33908,21473,0.981159765138532,"labour"
"urgent",1,0,33908,21473,0.981159765138532,"labour"
"pcs",1,0,33908,21473,0.981159765138532,"labour"
"high-performance",1,0,33908,21473,0.981159765138532,"labour"
"75.50",1,0,33908,21473,0.981159765138532,"labour"
"accelerate",1,0,33908,21473,0.981159765138532,"labour"
"ally",1,0,33908,21473,0.981159765138532,"labour"
"whatsoever",1,0,33908,21473,0.981159765138532,"labour"
"de",1,0,33908,21473,0.981159765138532,"labour"
"learned",1,0,33908,21473,0.981159765138532,"labour"
"bred",1,0,33908,21473,0.981159765138532,"labour"
"murders",1,0,33908,21473,0.981159765138532,"labour"
"progressively",1,0,33908,21473,0.981159765138532,"labour"
"entrepreneur",1,0,33908,21473,0.981159765138532,"labour"
"arising",1,0,33908,21473,0.981159765138532,"labour"
"bit",1,0,33908,21473,0.981159765138532,"labour"
"exporter",1,0,33908,21473,0.981159765138532,"labour"
"flag",1,0,33908,21473,0.981159765138532,"labour"
"names",1,0,33908,21473,0.981159765138532,"labour"
"biotechnology",1,0,33908,21473,0.981159765138532,"labour"
"town",1,0,33908,21473,0.981159765138532,"labour"
"arms-length",1,0,33908,21473,0.981159765138532,"labour"
"late-sitting",1,0,33908,21473,0.981159765138532,"labour"
"decrease",1,0,33908,21473,0.981159765138532,"labour"
"privileged",1,0,33908,21473,0.981159765138532,"labour"
"rarely",1,0,33908,21473,0.981159765138532,"labour"
"coalition",1,0,33908,21473,0.981159765138532,"labour"
"december",1,0,33908,21473,0.981159765138532,"labour"
"sclerosis",1,0,33908,21473,0.981159765138532,"labour"
"distorting",1,0,33908,21473,0.981159765138532,"labour"
"yob",1,0,33908,21473,0.981159765138532,"labour"
"dynamism",1,0,33908,21473,0.981159765138532,"labour"
"represented",1,0,33908,21473,0.981159765138532,"labour"
"reclaim",1,0,33908,21473,0.981159765138532,"labour"
"inter-city",1,0,33908,21473,0.981159765138532,"labour"
"9,000",1,0,33908,21473,0.981159765138532,"labour"
"spot",1,0,33908,21473,0.981159765138532,"labour"
"hit",1,0,33908,21473,0.981159765138532,"labour"
"frontier",1,0,33908,21473,0.981159765138532,"labour"
"spur",1,0,33908,21473,0.981159765138532,"labour"
"free-standing",1,0,33908,21473,0.981159765138532,"labour"
"lasting",1,0,33908,21473,0.981159765138532,"labour"
"france",1,0,33908,21473,0.981159765138532,"labour"
"interface",1,0,33908,21473,0.981159765138532,"labour"
"elitism",1,0,33908,21473,0.981159765138532,"labour"
"greenwich",1,0,33908,21473,0.981159765138532,"labour"
"immeasurably",1,0,33908,21473,0.981159765138532,"labour"
"multinational",1,0,33908,21473,0.981159765138532,"labour"
"in-patients",1,0,33908,21473,0.981159765138532,"labour"
"rebuild",1,0,33908,21473,0.981159765138532,"labour"
"sharpening",1,0,33908,21473,0.981159765138532,"labour"
"call",1,0,33908,21473,0.981159765138532,"labour"
"conciliation",1,0,33908,21473,0.981159765138532,"labour"
"successor",1,0,33908,21473,0.981159765138532,"labour"
"embodied",1,0,33908,21473,0.981159765138532,"labour"
"gulf",1,0,33908,21473,0.981159765138532,"labour"
"hybrid",1,0,33908,21473,0.981159765138532,"labour"
"internal",1,0,33908,21473,0.981159765138532,"labour"
"tapping",1,0,33908,21473,0.981159765138532,"labour"
"jeopardy",1,0,33908,21473,0.981159765138532,"labour"
"1960s",1,0,33908,21473,0.981159765138532,"labour"
"perfect",1,0,33908,21473,0.981159765138532,"labour"
"worker",1,0,33908,21473,0.981159765138532,"labour"
"supporter",1,0,33908,21473,0.981159765138532,"labour"
"meets",1,0,33908,21473,0.981159765138532,"labour"
"invented",1,0,33908,21473,0.981159765138532,"labour"
"inspiring",1,0,33908,21473,0.981159765138532,"labour"
"won",1,0,33908,21473,0.981159765138532,"labour"
"jobcentre",1,0,33908,21473,0.981159765138532,"labour"
"grip",1,0,33908,21473,0.981159765138532,"labour"
"drawn",1,0,33908,21473,0.981159765138532,"labour"
"codes",1,0,33908,21473,0.981159765138532,"labour"
"fingertips",1,0,33908,21473,0.981159765138532,"labour"
"maximise",1,0,33908,21473,0.981159765138532,"labour"
"encourages",1,0,33908,21473,0.981159765138532,"labour"
"low-",1,0,33908,21473,0.981159765138532,"labour"
"victory",1,0,33908,21473,0.981159765138532,"labour"
"undergone",1,0,33908,21473,0.981159765138532,"labour"
"source",1,0,33908,21473,0.981159765138532,"labour"
"dividends",1,0,33908,21473,0.981159765138532,"labour"
"stephen",1,0,33908,21473,0.981159765138532,"labour"
"prejudices",1,0,33908,21473,0.981159765138532,"labour"
"dependants",1,0,33908,21473,0.981159765138532,"labour"
"traders",1,0,33908,21473,0.981159765138532,"labour"
"ôemployment",1,0,33908,21473,0.981159765138532,"labour"
"1.35",1,0,33908,21473,0.981159765138532,"labour"
"swiftly",1,0,33908,21473,0.981159765138532,"labour"
"deeper",1,0,33908,21473,0.981159765138532,"labour"
"resort",1,0,33908,21473,0.981159765138532,"labour"
"discussions",1,0,33908,21473,0.981159765138532,"labour"
"200,000",1,0,33908,21473,0.981159765138532,"labour"
"occurs",1,0,33908,21473,0.981159765138532,"labour"
"refurbished",1,0,33908,21473,0.981159765138532,"labour"
"realise",1,0,33908,21473,0.981159765138532,"labour"
"judgment",1,0,33908,21473,0.981159765138532,"labour"
"multiracial",1,0,33908,21473,0.981159765138532,"labour"
"stringent",1,0,33908,21473,0.981159765138532,"labour"
"homeowners",1,0,33908,21473,0.981159765138532,"labour"
"five-fold",1,0,33908,21473,0.981159765138532,"labour"
"detective",1,0,33908,21473,0.981159765138532,"labour"
"handouts",1,0,33908,21473,0.981159765138532,"labour"
"enhanced",1,0,33908,21473,0.981159765138532,"labour"
"catering",1,0,33908,21473,0.981159765138532,"labour"
"odds",1,0,33908,21473,0.981159765138532,"labour"
"foresight",1,0,33908,21473,0.981159765138532,"labour"
"bureau",1,0,33908,21473,0.981159765138532,"labour"
"entrepreneurship",1,0,33908,21473,0.981159765138532,"labour"
"connexions",1,0,33908,21473,0.981159765138532,"labour"
"angling",1,0,33908,21473,0.981159765138532,"labour"
"fibrosis",1,0,33908,21473,0.981159765138532,"labour"
"parental",1,0,33908,21473,0.981159765138532,"labour"
"four-year-olds",1,0,33908,21473,0.981159765138532,"labour"
"sierra",1,0,33908,21473,0.981159765138532,"labour"
"fatalism",1,0,33908,21473,0.981159765138532,"labour"
"restocking",1,0,33908,21473,0.981159765138532,"labour"
"taskforce",1,0,33908,21473,0.981159765138532,"labour"
"lowry",1,0,33908,21473,0.981159765138532,"labour"
"drives",1,0,33908,21473,0.981159765138532,"labour"
"stock",1,0,33908,21473,0.981159765138532,"labour"
"wakeham",1,0,33908,21473,0.981159765138532,"labour"
"possibility",1,0,33908,21473,0.981159765138532,"labour"
"villages",1,0,33908,21473,0.981159765138532,"labour"
"chances",1,0,33908,21473,0.981159765138532,"labour"
"world-renowned",1,0,33908,21473,0.981159765138532,"labour"
"globalisation",1,0,33908,21473,0.981159765138532,"labour"
"destruction",1,0,33908,21473,0.981159765138532,"labour"
"employing",1,0,33908,21473,0.981159765138532,"labour"
"strict",1,0,33908,21473,0.981159765138532,"labour"
"recessions",1,0,33908,21473,0.981159765138532,"labour"
"sides",1,0,33908,21473,0.981159765138532,"labour"
"claiming",1,0,33908,21473,0.981159765138532,"labour"
"enthusiastic",1,0,33908,21473,0.981159765138532,"labour"
"withdrawing",1,0,33908,21473,0.981159765138532,"labour"
"hearing",1,0,33908,21473,0.981159765138532,"labour"
"six-",1,0,33908,21473,0.981159765138532,"labour"
"command",1,0,33908,21473,0.981159765138532,"labour"
"rolling",1,0,33908,21473,0.981159765138532,"labour"
"three-",1,0,33908,21473,0.981159765138532,"labour"
"february",1,0,33908,21473,0.981159765138532,"labour"
"highest-ever",1,0,33908,21473,0.981159765138532,"labour"
"30,000",1,0,33908,21473,0.981159765138532,"labour"
"accidents",1,0,33908,21473,0.981159765138532,"labour"
"double-digit",1,0,33908,21473,0.981159765138532,"labour"
"employs",1,0,33908,21473,0.981159765138532,"labour"
"sweeps",1,0,33908,21473,0.981159765138532,"labour"
"pro-family",1,0,33908,21473,0.981159765138532,"labour"
"shout",1,0,33908,21473,0.981159765138532,"labour"
"unitary",1,0,33908,21473,0.981159765138532,"labour"
"hotels",1,0,33908,21473,0.981159765138532,"labour"
"summarised",1,0,33908,21473,0.981159765138532,"labour"
"nof",1,0,33908,21473,0.981159765138532,"labour"
"compromise",1,0,33908,21473,0.981159765138532,"labour"
"inspiration",1,0,33908,21473,0.981159765138532,"labour"
"imfundo",1,0,33908,21473,0.981159765138532,"labour"
"mostly",1,0,33908,21473,0.981159765138532,"labour"
"proving",1,0,33908,21473,0.981159765138532,"labour"
"sponsorship",1,0,33908,21473,0.981159765138532,"labour"
"matching",1,0,33908,21473,0.981159765138532,"labour"
"outbreak",1,0,33908,21473,0.981159765138532,"labour"
"optimist",1,0,33908,21473,0.981159765138532,"labour"
"school-leaving",1,0,33908,21473,0.981159765138532,"labour"
"lowest-scoring",1,0,33908,21473,0.981159765138532,"labour"
"university/industry",1,0,33908,21473,0.981159765138532,"labour"
"stretching",1,0,33908,21473,0.981159765138532,"labour"
"drop",1,0,33908,21473,0.981159765138532,"labour"
"panel",1,0,33908,21473,0.981159765138532,"labour"
"statistics",1,0,33908,21473,0.981159765138532,"labour"
"2001-02",1,0,33908,21473,0.981159765138532,"labour"
"forum",1,0,33908,21473,0.981159765138532,"labour"
"1.9",1,0,33908,21473,0.981159765138532,"labour"
"via",1,0,33908,21473,0.981159765138532,"labour"
"239",1,0,33908,21473,0.981159765138532,"labour"
"earns",1,0,33908,21473,0.981159765138532,"labour"
"assisted",1,0,33908,21473,0.981159765138532,"labour"
"positions",1,0,33908,21473,0.981159765138532,"labour"
"dogmatic",1,0,33908,21473,0.981159765138532,"labour"
"bail",1,0,33908,21473,0.981159765138532,"labour"
"consulted",1,0,33908,21473,0.981159765138532,"labour"
"44,000",1,0,33908,21473,0.981159765138532,"labour"
"smooth",1,0,33908,21473,0.981159765138532,"labour"
"ballot",1,0,33908,21473,0.981159765138532,"labour"
"commodities",1,0,33908,21473,0.981159765138532,"labour"
"hostel",1,0,33908,21473,0.981159765138532,"labour"
"dramatically",1,0,33908,21473,0.981159765138532,"labour"
"leakage",1,0,33908,21473,0.981159765138532,"labour"
"steep",1,0,33908,21473,0.981159765138532,"labour"
"after-school",1,0,33908,21473,0.981159765138532,"labour"
"extradition",1,0,33908,21473,0.981159765138532,"labour"
"110",1,0,33908,21473,0.981159765138532,"labour"
"cruel",1,0,33908,21473,0.981159765138532,"labour"
"necessity",1,0,33908,21473,0.981159765138532,"labour"
"overwhelmingly",1,0,33908,21473,0.981159765138532,"labour"
"amendment",1,0,33908,21473,0.981159765138532,"labour"
"passports",1,0,33908,21473,0.981159765138532,"labour"
"tech",1,0,33908,21473,0.981159765138532,"labour"
"calls",1,0,33908,21473,0.981159765138532,"labour"
"impartiality",1,0,33908,21473,0.981159765138532,"labour"
"redouble",1,0,33908,21473,0.981159765138532,"labour"
"primacy",1,0,33908,21473,0.981159765138532,"labour"
"faces",1,0,33908,21473,0.981159765138532,"labour"
"invasion",1,0,33908,21473,0.981159765138532,"labour"
"took",1,0,33908,21473,0.981159765138532,"labour"
"adult:pupil",1,0,33908,21473,0.981159765138532,"labour"
"guest",1,0,33908,21473,0.981159765138532,"labour"
"located",1,0,33908,21473,0.981159765138532,"labour"
"75,000",1,0,33908,21473,0.981159765138532,"labour"
"granted",1,0,33908,21473,0.981159765138532,"labour"
"engineering",1,0,33908,21473,0.981159765138532,"labour"
"winning",1,0,33908,21473,0.981159765138532,"labour"
"complete",1,0,33908,21473,0.981159765138532,"labour"
"undermining",1,0,33908,21473,0.981159765138532,"labour"
"athletes",1,0,33908,21473,0.981159765138532,"labour"
"closest",1,0,33908,21473,0.981159765138532,"labour"
"thought-out",1,0,33908,21473,0.981159765138532,"labour"
"illicit",1,0,33908,21473,0.981159765138532,"labour"
"unanimous",1,0,33908,21473,0.981159765138532,"labour"
"afford",1,0,33908,21473,0.981159765138532,"labour"
"studying",1,0,33908,21473,0.981159765138532,"labour"
"restructured",1,0,33908,21473,0.981159765138532,"labour"
"doubt",1,0,33908,21473,0.981159765138532,"labour"
"high-productivity",1,0,33908,21473,0.981159765138532,"labour"
"leeway",1,0,33908,21473,0.981159765138532,"labour"
"sake",1,0,33908,21473,0.981159765138532,"labour"
"gdp",1,0,33908,21473,0.981159765138532,"labour"
"grading",1,0,33908,21473,0.981159765138532,"labour"
"alcohol-related",1,0,33908,21473,0.981159765138532,"labour"
"stakeholder",1,0,33908,21473,0.981159765138532,"labour"
"nurse",1,0,33908,21473,0.981159765138532,"labour"
"players",1,0,33908,21473,0.981159765138532,"labour"
"robust",1,0,33908,21473,0.981159765138532,"labour"
"driven",1,0,33908,21473,0.981159765138532,"labour"
"tiers",1,0,33908,21473,0.981159765138532,"labour"
"delay",1,0,33908,21473,0.981159765138532,"labour"
"140,000",1,0,33908,21473,0.981159765138532,"labour"
"parkinson",1,0,33908,21473,0.981159765138532,"labour"
"malaise",1,0,33908,21473,0.981159765138532,"labour"
"pornography",1,0,33908,21473,0.981159765138532,"labour"
"intensifying",1,0,33908,21473,0.981159765138532,"labour"
"observance",1,0,33908,21473,0.981159765138532,"labour"
"sharks",1,0,33908,21473,0.981159765138532,"labour"
"pivotal",1,0,33908,21473,0.981159765138532,"labour"
"incentivise",1,0,33908,21473,0.981159765138532,"labour"
"post-cold",1,0,33908,21473,0.981159765138532,"labour"
"over-50s",1,0,33908,21473,0.981159765138532,"labour"
"database",1,0,33908,21473,0.981159765138532,"labour"
"exercising",1,0,33908,21473,0.981159765138532,"labour"
"indebted",1,0,33908,21473,0.981159765138532,"labour"
"influencing",1,0,33908,21473,0.981159765138532,"labour"
"liberating",1,0,33908,21473,0.981159765138532,"labour"
"opened",1,0,33908,21473,0.981159765138532,"labour"
"moving",1,0,33908,21473,0.981159765138532,"labour"
"homeless",1,0,33908,21473,0.981159765138532,"labour"
"border",1,0,33908,21473,0.981159765138532,"labour"
"work-related",1,0,33908,21473,0.981159765138532,"labour"
"improves",1,0,33908,21473,0.981159765138532,"labour"
"hardware",1,0,33908,21473,0.981159765138532,"labour"
"lambeth",1,0,33908,21473,0.981159765138532,"labour"
"bankrupt",1,0,33908,21473,0.981159765138532,"labour"
"subsidise",1,0,33908,21473,0.981159765138532,"labour"
"84p",1,0,33908,21473,0.981159765138532,"labour"
"outstrip",1,0,33908,21473,0.981159765138532,"labour"
"olympics",1,0,33908,21473,0.981159765138532,"labour"
"pulled",1,0,33908,21473,0.981159765138532,"labour"
"biomass",1,0,33908,21473,0.981159765138532,"labour"
"philosophy",1,0,33908,21473,0.981159765138532,"labour"
"motorways",1,0,33908,21473,0.981159765138532,"labour"
"openness",1,0,33908,21473,0.981159765138532,"labour"
"admissibility",1,0,33908,21473,0.981159765138532,"labour"
"fulfilled",1,0,33908,21473,0.981159765138532,"labour"
"claimants",1,0,33908,21473,0.981159765138532,"labour"
"progression",1,0,33908,21473,0.981159765138532,"labour"
"cystic",1,0,33908,21473,0.981159765138532,"labour"
"rainy",1,0,33908,21473,0.981159765138532,"labour"
"write-offs",1,0,33908,21473,0.981159765138532,"labour"
"belongs",1,0,33908,21473,0.981159765138532,"labour"
"anti-crime",1,0,33908,21473,0.981159765138532,"labour"
"draft",1,0,33908,21473,0.981159765138532,"labour"
"sub-standard",1,0,33908,21473,0.981159765138532,"labour"
"deficits",1,0,33908,21473,0.981159765138532,"labour"
"s4c",1,0,33908,21473,0.981159765138532,"labour"
"count",1,0,33908,21473,0.981159765138532,"labour"
"structural",1,0,33908,21473,0.981159765138532,"labour"
"hired",1,0,33908,21473,0.981159765138532,"labour"
"distort",1,0,33908,21473,0.981159765138532,"labour"
"avoidable",1,0,33908,21473,0.981159765138532,"labour"
"ten-point",1,0,33908,21473,0.981159765138532,"labour"
"burglaries",1,0,33908,21473,0.981159765138532,"labour"
"selling",1,0,33908,21473,0.981159765138532,"labour"
"auditing",1,0,33908,21473,0.981159765138532,"labour"
"11,000",1,0,33908,21473,0.981159765138532,"labour"
"epilepsy",1,0,33908,21473,0.981159765138532,"labour"
"sixth-form",1,0,33908,21473,0.981159765138532,"labour"
"hope",1,0,33908,21473,0.981159765138532,"labour"
"snobbery",1,0,33908,21473,0.981159765138532,"labour"
"question",1,0,33908,21473,0.981159765138532,"labour"
"indicated",1,0,33908,21473,0.981159765138532,"labour"
"advantaged",1,0,33908,21473,0.981159765138532,"labour"
"bungled",1,0,33908,21473,0.981159765138532,"labour"
"high-security",1,0,33908,21473,0.981159765138532,"labour"
"largest-ever",1,0,33908,21473,0.981159765138532,"labour"
"payroll",1,0,33908,21473,0.981159765138532,"labour"
"desire",1,0,33908,21473,0.981159765138532,"labour"
"engine",1,0,33908,21473,0.981159765138532,"labour"
"rehabilitated",1,0,33908,21473,0.981159765138532,"labour"
"clarify",1,0,33908,21473,0.981159765138532,"labour"
"advisory",1,0,33908,21473,0.981159765138532,"labour"
"resolved",1,0,33908,21473,0.981159765138532,"labour"
"commodity",1,0,33908,21473,0.981159765138532,"labour"
"disruption",1,0,33908,21473,0.981159765138532,"labour"
"deals",1,0,33908,21473,0.981159765138532,"labour"
"piloted",1,0,33908,21473,0.981159765138532,"labour"
"upper-tier",1,0,33908,21473,0.981159765138532,"labour"
"50+",1,0,33908,21473,0.981159765138532,"labour"
"veered",1,0,33908,21473,0.981159765138532,"labour"
"inability",1,0,33908,21473,0.981159765138532,"labour"
"commercially",1,0,33908,21473,0.981159765138532,"labour"
"commanders",1,0,33908,21473,0.981159765138532,"labour"
"cancer-beating",1,0,33908,21473,0.981159765138532,"labour"
"treaties",1,0,33908,21473,0.981159765138532,"labour"
"crack",1,0,33908,21473,0.981159765138532,"labour"
"computerising",1,0,33908,21473,0.981159765138532,"labour"
"referendums",1,0,33908,21473,0.981159765138532,"labour"
"recipients",1,0,33908,21473,0.981159765138532,"labour"
"1946",1,0,33908,21473,0.981159765138532,"labour"
"135",1,0,33908,21473,0.981159765138532,"labour"
"determination",1,0,33908,21473,0.981159765138532,"labour"
"wealth-creating",1,0,33908,21473,0.981159765138532,"labour"
"supertram",1,0,33908,21473,0.981159765138532,"labour"
"peace-making",1,0,33908,21473,0.981159765138532,"labour"
"distress",1,0,33908,21473,0.981159765138532,"labour"
"1996",1,0,33908,21473,0.981159765138532,"labour"
"allotted",1,0,33908,21473,0.981159765138532,"labour"
"simplicity",1,0,33908,21473,0.981159765138532,"labour"
"cracking",1,0,33908,21473,0.981159765138532,"labour"
"world-leading",1,0,33908,21473,0.981159765138532,"labour"
"marginalised",1,0,33908,21473,0.981159765138532,"labour"
"apprenticeships",1,0,33908,21473,0.981159765138532,"labour"
"stars",1,0,33908,21473,0.981159765138532,"labour"
"fox-hunting",1,0,33908,21473,0.981159765138532,"labour"
"tested",1,0,33908,21473,0.981159765138532,"labour"
"seeker",1,0,33908,21473,0.981159765138532,"labour"
"14-year-old",1,0,33908,21473,0.981159765138532,"labour"
"bold",1,0,33908,21473,0.981159765138532,"labour"
"dominated",1,0,33908,21473,0.981159765138532,"labour"
"map",1,0,33908,21473,0.981159765138532,"labour"
"cut-price",1,0,33908,21473,0.981159765138532,"labour"
"self-government",1,0,33908,21473,0.981159765138532,"labour"
"minimised",1,0,33908,21473,0.981159765138532,"labour"
"2003/04",1,0,33908,21473,0.981159765138532,"labour"
"suited",1,0,33908,21473,0.981159765138532,"labour"
"dna",1,0,33908,21473,0.981159765138532,"labour"
"betrayal",1,0,33908,21473,0.981159765138532,"labour"
"lawful",1,0,33908,21473,0.981159765138532,"labour"
"covered",1,0,33908,21473,0.981159765138532,"labour"
"responding",1,0,33908,21473,0.981159765138532,"labour"
"traffic-free",1,0,33908,21473,0.981159765138532,"labour"
"enact",1,0,33908,21473,0.981159765138532,"labour"
"run-down",1,0,33908,21473,0.981159765138532,"labour"
"closer",1,0,33908,21473,0.981159765138532,"labour"
"2012",1,0,33908,21473,0.981159765138532,"labour"
"anti-poverty",1,0,33908,21473,0.981159765138532,"labour"
"worries",1,0,33908,21473,0.981159765138532,"labour"
"lifestyles",1,0,33908,21473,0.981159765138532,"labour"
"cross-examination",1,0,33908,21473,0.981159765138532,"labour"
"donation",1,0,33908,21473,0.981159765138532,"labour"
"regained",1,0,33908,21473,0.981159765138532,"labour"
"top-quality",1,0,33908,21473,0.981159765138532,"labour"
"situation",1,0,33908,21473,0.981159765138532,"labour"
"paper",1,0,33908,21473,0.981159765138532,"labour"
"250,000",1,0,33908,21473,0.981159765138532,"labour"
"doomed",1,0,33908,21473,0.981159765138532,"labour"
"implementing",1,0,33908,21473,0.981159765138532,"labour"
"keeps",1,0,33908,21473,0.981159765138532,"labour"
"imperative",1,0,33908,21473,0.981159765138532,"labour"
"abhor",1,0,33908,21473,0.981159765138532,"labour"
"work-based",1,0,33908,21473,0.981159765138532,"labour"
"1993",1,0,33908,21473,0.981159765138532,"labour"
"08705",1,0,33908,21473,0.981159765138532,"labour"
"120.70",1,0,33908,21473,0.981159765138532,"labour"
"lawlessness",1,0,33908,21473,0.981159765138532,"labour"
"jts",1,0,33908,21473,0.981159765138532,"labour"
"summary",1,0,33908,21473,0.981159765138532,"labour"
"mandela",1,0,33908,21473,0.981159765138532,"labour"
"coalfield",1,0,33908,21473,0.981159765138532,"labour"
"wrongs",1,0,33908,21473,0.981159765138532,"labour"
"strain",1,0,33908,21473,0.981159765138532,"labour"
"qualify",1,0,33908,21473,0.981159765138532,"labour"
"alive",1,0,33908,21473,0.981159765138532,"labour"
"upgraded",1,0,33908,21473,0.981159765138532,"labour"
"heal",1,0,33908,21473,0.981159765138532,"labour"
"semi-detached",1,0,33908,21473,0.981159765138532,"labour"
"maintains",1,0,33908,21473,0.981159765138532,"labour"
"1992-93",1,0,33908,21473,0.981159765138532,"labour"
"myners",1,0,33908,21473,0.981159765138532,"labour"
"considerably",1,0,33908,21473,0.981159765138532,"labour"
"racism",1,0,33908,21473,0.981159765138532,"labour"
"leasing",1,0,33908,21473,0.981159765138532,"labour"
"tyne",1,0,33908,21473,0.981159765138532,"labour"
"drew",1,0,33908,21473,0.981159765138532,"labour"
"18-",1,0,33908,21473,0.981159765138532,"labour"
"fruit",1,0,33908,21473,0.981159765138532,"labour"
"inheritance",1,0,33908,21473,0.981159765138532,"labour"
"pouring",1,0,33908,21473,0.981159765138532,"labour"
"designate",1,0,33908,21473,0.981159765138532,"labour"
"repay",1,0,33908,21473,0.981159765138532,"labour"
"bear",1,0,33908,21473,0.981159765138532,"labour"
"weakest",1,0,33908,21473,0.981159765138532,"labour"
"leone",1,0,33908,21473,0.981159765138532,"labour"
"package",1,0,33908,21473,0.981159765138532,"labour"
"insecurity",1,0,33908,21473,0.981159765138532,"labour"
"unavoidable",1,0,33908,21473,0.981159765138532,"labour"
"inflicting",1,0,33908,21473,0.981159765138532,"labour"
"happened",1,0,33908,21473,0.981159765138532,"labour"
"socially",1,0,33908,21473,0.981159765138532,"labour"
"127",1,0,33908,21473,0.981159765138532,"labour"
"barons",1,0,33908,21473,0.981159765138532,"labour"
"opt",1,0,33908,21473,0.981159765138532,"labour"
"89",1,0,33908,21473,0.981159765138532,"labour"
"tomorrow",1,0,33908,21473,0.981159765138532,"labour"
"timely",1,0,33908,21473,0.981159765138532,"labour"
"rio",1,0,33908,21473,0.981159765138532,"labour"
"conclusion",1,0,33908,21473,0.981159765138532,"labour"
"technicians",1,0,33908,21473,0.981159765138532,"labour"
"followed",1,0,33908,21473,0.981159765138532,"labour"
"225",1,0,33908,21473,0.981159765138532,"labour"
"excluded",1,0,33908,21473,0.981159765138532,"labour"
"uprated",1,0,33908,21473,0.981159765138532,"labour"
"isas",1,0,33908,21473,0.981159765138532,"labour"
"occupation",1,0,33908,21473,0.981159765138532,"labour"
"seven-year-olds",1,0,33908,21473,0.981159765138532,"labour"
"childbirth",1,0,33908,21473,0.981159765138532,"labour"
"bedrock",1,0,33908,21473,0.981159765138532,"labour"
"switchover",1,0,33908,21473,0.981159765138532,"labour"
"empowering",1,0,33908,21473,0.981159765138532,"labour"
"merging",1,0,33908,21473,0.981159765138532,"labour"
"cleaning",1,0,33908,21473,0.981159765138532,"labour"
"pace",1,0,33908,21473,0.981159765138532,"labour"
"sabbaticals",1,0,33908,21473,0.981159765138532,"labour"
"breach",1,0,33908,21473,0.981159765138532,"labour"
"under-fives",1,0,33908,21473,0.981159765138532,"labour"
"foods",1,0,33908,21473,0.981159765138532,"labour"
"reiterated",1,0,33908,21473,0.981159765138532,"labour"
"details",1,0,33908,21473,0.981159765138532,"labour"
"handle",1,0,33908,21473,0.981159765138532,"labour"
"amateur",1,0,33908,21473,0.981159765138532,"labour"
"kidney",1,0,33908,21473,0.981159765138532,"labour"
"barbaric",1,0,33908,21473,0.981159765138532,"labour"
"vibration",1,0,33908,21473,0.981159765138532,"labour"
"travellers",1,0,33908,21473,0.981159765138532,"labour"
"insists",1,0,33908,21473,0.981159765138532,"labour"
"adding",1,0,33908,21473,0.981159765138532,"labour"
"star",1,0,33908,21473,0.981159765138532,"labour"
"alliance",1,0,33908,21473,0.981159765138532,"labour"
"sixth",1,0,33908,21473,0.981159765138532,"labour"
"representing",1,0,33908,21473,0.981159765138532,"labour"
"initiated",1,0,33908,21473,0.981159765138532,"labour"
"entrepreneurs",1,0,33908,21473,0.981159765138532,"labour"
"remit",1,0,33908,21473,0.981159765138532,"labour"
"catalyst",1,0,33908,21473,0.981159765138532,"labour"
"signal",1,0,33908,21473,0.981159765138532,"labour"
"isolationism",1,0,33908,21473,0.981159765138532,"labour"
"idea",1,0,33908,21473,0.981159765138532,"labour"
"seed",1,0,33908,21473,0.981159765138532,"labour"
"govern",1,0,33908,21473,0.981159765138532,"labour"
"informal",1,0,33908,21473,0.981159765138532,"labour"
"starts",1,0,33908,21473,0.981159765138532,"labour"
"dignified",1,0,33908,21473,0.981159765138532,"labour"
"deployed",1,0,33908,21473,0.981159765138532,"labour"
"8.4",1,0,33908,21473,0.981159765138532,"labour"
"smallest",1,0,33908,21473,0.981159765138532,"labour"
"misplaced",1,0,33908,21473,0.981159765138532,"labour"
"nurtures",1,0,33908,21473,0.981159765138532,"labour"
"5.6",1,0,33908,21473,0.981159765138532,"labour"
"connections",1,0,33908,21473,0.981159765138532,"labour"
"poverty-focused",1,0,33908,21473,0.981159765138532,"labour"
"deeply",1,0,33908,21473,0.981159765138532,"labour"
"obsessed",1,0,33908,21473,0.981159765138532,"labour"
"magnificent",1,0,33908,21473,0.981159765138532,"labour"
"smokers",1,0,33908,21473,0.981159765138532,"labour"
"follows",1,0,33908,21473,0.981159765138532,"labour"
