"Token","FreqLabour","FreqLibdem","c","d","GStat","Association"
"balloting",1,0,26039,23587,1.28982069873196,"labour"
"2027",1,0,26039,23587,1.28982069873196,"labour"
"exodus",1,0,26039,23587,1.28982069873196,"labour"
"procedure",1,0,26039,23587,1.28982069873196,"labour"
"applications",1,0,26039,23587,1.28982069873196,"labour"
"crippling",1,0,26039,23587,1.28982069873196,"labour"
"tropical",1,0,26039,23587,1.28982069873196,"labour"
"switching",1,0,26039,23587,1.28982069873196,"labour"
"schools-based",1,0,26039,23587,1.28982069873196,"labour"
"6,600",1,0,26039,23587,1.28982069873196,"labour"
"educating",1,0,26039,23587,1.28982069873196,"labour"
"regimes",1,0,26039,23587,1.28982069873196,"labour"
"siphoned",1,0,26039,23587,1.28982069873196,"labour"
"amid",1,0,26039,23587,1.28982069873196,"labour"
"ignore",1,0,26039,23587,1.28982069873196,"labour"
"mineworkers",1,0,26039,23587,1.28982069873196,"labour"
"mounting",1,0,26039,23587,1.28982069873196,"labour"
"fleet",1,0,26039,23587,1.28982069873196,"labour"
"sit",1,0,26039,23587,1.28982069873196,"labour"
"rpi",1,0,26039,23587,1.28982069873196,"labour"
"amritsar",1,0,26039,23587,1.28982069873196,"labour"
"non-proliferation",1,0,26039,23587,1.28982069873196,"labour"
"mistreatment",1,0,26039,23587,1.28982069873196,"labour"
"greenest",1,0,26039,23587,1.28982069873196,"labour"
"repressive",1,0,26039,23587,1.28982069873196,"labour"
"scroungers",1,0,26039,23587,1.28982069873196,"labour"
"endeavours",1,0,26039,23587,1.28982069873196,"labour"
"utility",1,0,26039,23587,1.28982069873196,"labour"
"polluting",1,0,26039,23587,1.28982069873196,"labour"
"vibrant",1,0,26039,23587,1.28982069873196,"labour"
"gypsy",1,0,26039,23587,1.28982069873196,"labour"
"unilateral",1,0,26039,23587,1.28982069873196,"labour"
"enshrined",1,0,26039,23587,1.28982069873196,"labour"
"unprotected",1,0,26039,23587,1.28982069873196,"labour"
"runs",1,0,26039,23587,1.28982069873196,"labour"
"euro",1,0,26039,23587,1.28982069873196,"labour"
"trident",1,0,26039,23587,1.28982069873196,"labour"
"160",1,0,26039,23587,1.28982069873196,"labour"
"saudi-led",1,0,26039,23587,1.28982069873196,"labour"
"re-evaluation",1,0,26039,23587,1.28982069873196,"labour"
"excuses",1,0,26039,23587,1.28982069873196,"labour"
"worsened",1,0,26039,23587,1.28982069873196,"labour"
"eroded",1,0,26039,23587,1.28982069873196,"labour"
"hit",1,0,26039,23587,1.28982069873196,"labour"
"equalised",1,0,26039,23587,1.28982069873196,"labour"
"native",1,0,26039,23587,1.28982069873196,"labour"
"hide",1,0,26039,23587,1.28982069873196,"labour"
"late-payers",1,0,26039,23587,1.28982069873196,"labour"
"slowing",1,0,26039,23587,1.28982069873196,"labour"
"gagged",1,0,26039,23587,1.28982069873196,"labour"
"erasmus",1,0,26039,23587,1.28982069873196,"labour"
"20th",1,0,26039,23587,1.28982069873196,"labour"
"inevitable",1,0,26039,23587,1.28982069873196,"labour"
"autism",1,0,26039,23587,1.28982069873196,"labour"
"unionists",1,0,26039,23587,1.28982069873196,"labour"
"dibs",1,0,26039,23587,1.28982069873196,"labour"
"denigrate",1,0,26039,23587,1.28982069873196,"labour"
"high-street",1,0,26039,23587,1.28982069873196,"labour"
"talent",1,0,26039,23587,1.28982069873196,"labour"
"transcend",1,0,26039,23587,1.28982069873196,"labour"
"reluctant",1,0,26039,23587,1.28982069873196,"labour"
"scapegoat",1,0,26039,23587,1.28982069873196,"labour"
"postcode",1,0,26039,23587,1.28982069873196,"labour"
"belts",1,0,26039,23587,1.28982069873196,"labour"
"broke",1,0,26039,23587,1.28982069873196,"labour"
"'re",1,0,26039,23587,1.28982069873196,"labour"
"plunged",1,0,26039,23587,1.28982069873196,"labour"
"trees",1,0,26039,23587,1.28982069873196,"labour"
"somalia",1,0,26039,23587,1.28982069873196,"labour"
"achieved",1,0,26039,23587,1.28982069873196,"labour"
"decommissioning",1,0,26039,23587,1.28982069873196,"labour"
"unaddressed",1,0,26039,23587,1.28982069873196,"labour"
"sells",1,0,26039,23587,1.28982069873196,"labour"
"01",1,0,26039,23587,1.28982069873196,"labour"
"advancement",1,0,26039,23587,1.28982069873196,"labour"
"employer-led",1,0,26039,23587,1.28982069873196,"labour"
"acts",1,0,26039,23587,1.28982069873196,"labour"
"blocked",1,0,26039,23587,1.28982069873196,"labour"
"fuller",1,0,26039,23587,1.28982069873196,"labour"
"steering",1,0,26039,23587,1.28982069873196,"labour"
"rival",1,0,26039,23587,1.28982069873196,"labour"
"prompt",1,0,26039,23587,1.28982069873196,"labour"
"six-week",1,0,26039,23587,1.28982069873196,"labour"
"tupe",1,0,26039,23587,1.28982069873196,"labour"
"05",1,0,26039,23587,1.28982069873196,"labour"
"align",1,0,26039,23587,1.28982069873196,"labour"
"200,000",1,0,26039,23587,1.28982069873196,"labour"
"became",1,0,26039,23587,1.28982069873196,"labour"
"cyprus",1,0,26039,23587,1.28982069873196,"labour"
"players",1,0,26039,23587,1.28982069873196,"labour"
"sustaining",1,0,26039,23587,1.28982069873196,"labour"
"ticket-tout",1,0,26039,23587,1.28982069873196,"labour"
"korean",1,0,26039,23587,1.28982069873196,"labour"
"buck",1,0,26039,23587,1.28982069873196,"labour"
"4,000",1,0,26039,23587,1.28982069873196,"labour"
"sabbaticals",1,0,26039,23587,1.28982069873196,"labour"
"limitations",1,0,26039,23587,1.28982069873196,"labour"
"post-conflict",1,0,26039,23587,1.28982069873196,"labour"
"goes",1,0,26039,23587,1.28982069873196,"labour"
"married",1,0,26039,23587,1.28982069873196,"labour"
"amenities",1,0,26039,23587,1.28982069873196,"labour"
"re-regulate",1,0,26039,23587,1.28982069873196,"labour"
"cross-whitehall",1,0,26039,23587,1.28982069873196,"labour"
"discharging",1,0,26039,23587,1.28982069873196,"labour"
"ruthlessly",1,0,26039,23587,1.28982069873196,"labour"
"diminishing",1,0,26039,23587,1.28982069873196,"labour"
"section",1,0,26039,23587,1.28982069873196,"labour"
"baby",1,0,26039,23587,1.28982069873196,"labour"
"libya",1,0,26039,23587,1.28982069873196,"labour"
"occupation",1,0,26039,23587,1.28982069873196,"labour"
"repealing",1,0,26039,23587,1.28982069873196,"labour"
"integrating",1,0,26039,23587,1.28982069873196,"labour"
"nomadic",1,0,26039,23587,1.28982069873196,"labour"
"detailed",1,0,26039,23587,1.28982069873196,"labour"
"raid",1,0,26039,23587,1.28982069873196,"labour"
"downsizing",1,0,26039,23587,1.28982069873196,"labour"
"concerted",1,0,26039,23587,1.28982069873196,"labour"
"lenders",1,0,26039,23587,1.28982069873196,"labour"
"baselines",1,0,26039,23587,1.28982069873196,"labour"
"emphasis",1,0,26039,23587,1.28982069873196,"labour"
"source",1,0,26039,23587,1.28982069873196,"labour"
"'m",1,0,26039,23587,1.28982069873196,"labour"
"44,000",1,0,26039,23587,1.28982069873196,"labour"
"oral",1,0,26039,23587,1.28982069873196,"labour"
"bereaved",1,0,26039,23587,1.28982069873196,"labour"
"unmeritorious",1,0,26039,23587,1.28982069873196,"labour"
"concluded",1,0,26039,23587,1.28982069873196,"labour"
"designate",1,0,26039,23587,1.28982069873196,"labour"
"tasks",1,0,26039,23587,1.28982069873196,"labour"
"penalised",1,0,26039,23587,1.28982069873196,"labour"
"unionlearn",1,0,26039,23587,1.28982069873196,"labour"
"afghanistan",1,0,26039,23587,1.28982069873196,"labour"
"revolution",1,0,26039,23587,1.28982069873196,"labour"
"surplus",1,0,26039,23587,1.28982069873196,"labour"
"easily",1,0,26039,23587,1.28982069873196,"labour"
"cease",1,0,26039,23587,1.28982069873196,"labour"
"investor",1,0,26039,23587,1.28982069873196,"labour"
"rebalance",1,0,26039,23587,1.28982069873196,"labour"
"reclaim",1,0,26039,23587,1.28982069873196,"labour"
"parcel",1,0,26039,23587,1.28982069873196,"labour"
"sprawl",1,0,26039,23587,1.28982069873196,"labour"
"disturbances",1,0,26039,23587,1.28982069873196,"labour"
"versatile",1,0,26039,23587,1.28982069873196,"labour"
"boosts",1,0,26039,23587,1.28982069873196,"labour"
"cross-government",1,0,26039,23587,1.28982069873196,"labour"
"overseas-only",1,0,26039,23587,1.28982069873196,"labour"
"returned",1,0,26039,23587,1.28982069873196,"labour"
"viability",1,0,26039,23587,1.28982069873196,"labour"
"smuggling",1,0,26039,23587,1.28982069873196,"labour"
"diligence",1,0,26039,23587,1.28982069873196,"labour"
"hutch",1,0,26039,23587,1.28982069873196,"labour"
"no-fault",1,0,26039,23587,1.28982069873196,"labour"
"accepts",1,0,26039,23587,1.28982069873196,"labour"
"beauty",1,0,26039,23587,1.28982069873196,"labour"
"root",1,0,26039,23587,1.28982069873196,"labour"
"determining",1,0,26039,23587,1.28982069873196,"labour"
"istanbul",1,0,26039,23587,1.28982069873196,"labour"
"starts",1,0,26039,23587,1.28982069873196,"labour"
"educated",1,0,26039,23587,1.28982069873196,"labour"
"wholesale",1,0,26039,23587,1.28982069873196,"labour"
"television",1,0,26039,23587,1.28982069873196,"labour"
"digging",1,0,26039,23587,1.28982069873196,"labour"
"roadworks",1,0,26039,23587,1.28982069873196,"labour"
"morning",1,0,26039,23587,1.28982069873196,"labour"
"club",1,0,26039,23587,1.28982069873196,"labour"
"disciplinary",1,0,26039,23587,1.28982069873196,"labour"
"ambulance-response",1,0,26039,23587,1.28982069873196,"labour"
"happened",1,0,26039,23587,1.28982069873196,"labour"
"cybercrime",1,0,26039,23587,1.28982069873196,"labour"
"halving",1,0,26039,23587,1.28982069873196,"labour"
"six-",1,0,26039,23587,1.28982069873196,"labour"
"theatre",1,0,26039,23587,1.28982069873196,"labour"
"calculations",1,0,26039,23587,1.28982069873196,"labour"
"tandem",1,0,26039,23587,1.28982069873196,"labour"
"deer",1,0,26039,23587,1.28982069873196,"labour"
"discussions",1,0,26039,23587,1.28982069873196,"labour"
"e.g.",1,0,26039,23587,1.28982069873196,"labour"
"hereditary",1,0,26039,23587,1.28982069873196,"labour"
"pockets",1,0,26039,23587,1.28982069873196,"labour"
"legacy",1,0,26039,23587,1.28982069873196,"labour"
"transferring",1,0,26039,23587,1.28982069873196,"labour"
"adolescent",1,0,26039,23587,1.28982069873196,"labour"
"definitions",1,0,26039,23587,1.28982069873196,"labour"
"came",1,0,26039,23587,1.28982069873196,"labour"
"enquiry",1,0,26039,23587,1.28982069873196,"labour"
"library",1,0,26039,23587,1.28982069873196,"labour"
"crude",1,0,26039,23587,1.28982069873196,"labour"
"pointless",1,0,26039,23587,1.28982069873196,"labour"
"swedish",1,0,26039,23587,1.28982069873196,"labour"
"overcrowding",1,0,26039,23587,1.28982069873196,"labour"
"reductions",1,0,26039,23587,1.28982069873196,"labour"
"risks",1,0,26039,23587,1.28982069873196,"labour"
"blockade",1,0,26039,23587,1.28982069873196,"labour"
"demonstrate",1,0,26039,23587,1.28982069873196,"labour"
"rewrite",1,0,26039,23587,1.28982069873196,"labour"
"collide",1,0,26039,23587,1.28982069873196,"labour"
"alleviate",1,0,26039,23587,1.28982069873196,"labour"
"sunday",1,0,26039,23587,1.28982069873196,"labour"
"2009",1,0,26039,23587,1.28982069873196,"labour"
"adaptions",1,0,26039,23587,1.28982069873196,"labour"
"guidelines",1,0,26039,23587,1.28982069873196,"labour"
"start-ups",1,0,26039,23587,1.28982069873196,"labour"
"pro-trade",1,0,26039,23587,1.28982069873196,"labour"
"cruel",1,0,26039,23587,1.28982069873196,"labour"
"buys",1,0,26039,23587,1.28982069873196,"labour"
"units",1,0,26039,23587,1.28982069873196,"labour"
"colludes",1,0,26039,23587,1.28982069873196,"labour"
"ilo",1,0,26039,23587,1.28982069873196,"labour"
"gateway",1,0,26039,23587,1.28982069873196,"labour"
"subsidiaries",1,0,26039,23587,1.28982069873196,"labour"
"unmet",1,0,26039,23587,1.28982069873196,"labour"
"approaching",1,0,26039,23587,1.28982069873196,"labour"
"resume",1,0,26039,23587,1.28982069873196,"labour"
"renew",1,0,26039,23587,1.28982069873196,"labour"
"rationing",1,0,26039,23587,1.28982069873196,"labour"
"bottle",1,0,26039,23587,1.28982069873196,"labour"
"attempted",1,0,26039,23587,1.28982069873196,"labour"
"fresh",1,0,26039,23587,1.28982069873196,"labour"
"died",1,0,26039,23587,1.28982069873196,"labour"
"categories",1,0,26039,23587,1.28982069873196,"labour"
"invaluable",1,0,26039,23587,1.28982069873196,"labour"
"assessing",1,0,26039,23587,1.28982069873196,"labour"
"seat",1,0,26039,23587,1.28982069873196,"labour"
"domestically",1,0,26039,23587,1.28982069873196,"labour"
"courageous",1,0,26039,23587,1.28982069873196,"labour"
"looked",1,0,26039,23587,1.28982069873196,"labour"
"'ll",1,0,26039,23587,1.28982069873196,"labour"
"fan",1,0,26039,23587,1.28982069873196,"labour"
"traffic",1,0,26039,23587,1.28982069873196,"labour"
"coursing",1,0,26039,23587,1.28982069873196,"labour"
"chamber",1,0,26039,23587,1.28982069873196,"labour"
"mayor",1,0,26039,23587,1.28982069873196,"labour"
"inspector",1,0,26039,23587,1.28982069873196,"labour"
"engaging",1,0,26039,23587,1.28982069873196,"labour"
"chronic",1,0,26039,23587,1.28982069873196,"labour"
"shirkers",1,0,26039,23587,1.28982069873196,"labour"
"informed",1,0,26039,23587,1.28982069873196,"labour"
"stress",1,0,26039,23587,1.28982069873196,"labour"
"jo",1,0,26039,23587,1.28982069873196,"labour"
"consequence",1,0,26039,23587,1.28982069873196,"labour"
"construction",1,0,26039,23587,1.28982069873196,"labour"
"compensating",1,0,26039,23587,1.28982069873196,"labour"
"babies",1,0,26039,23587,1.28982069873196,"labour"
"esa",1,0,26039,23587,1.28982069873196,"labour"
"illustrate",1,0,26039,23587,1.28982069873196,"labour"
"forefront",1,0,26039,23587,1.28982069873196,"labour"
"attitude",1,0,26039,23587,1.28982069873196,"labour"
"unfairly",1,0,26039,23587,1.28982069873196,"labour"
"feeding",1,0,26039,23587,1.28982069873196,"labour"
"sidelined",1,0,26039,23587,1.28982069873196,"labour"
"boardroom",1,0,26039,23587,1.28982069873196,"labour"
"under-21s",1,0,26039,23587,1.28982069873196,"labour"
"dental",1,0,26039,23587,1.28982069873196,"labour"
"persistent",1,0,26039,23587,1.28982069873196,"labour"
"reset",1,0,26039,23587,1.28982069873196,"labour"
"conventions",1,0,26039,23587,1.28982069873196,"labour"
"detrimental",1,0,26039,23587,1.28982069873196,"labour"
"overcoming",1,0,26039,23587,1.28982069873196,"labour"
"gcse",1,0,26039,23587,1.28982069873196,"labour"
"leavers",1,0,26039,23587,1.28982069873196,"labour"
"bottlenecks",1,0,26039,23587,1.28982069873196,"labour"
"is",178,142,25862,23445,1.28787697820136,"labour"
"defence",13,7,26027,23580,1.28382433219169,"labour"
"discrimination",13,7,26027,23580,1.28382433219169,"labour"
"obligations",7,3,26033,23584,1.27461535243749,"labour"
"roll",7,3,26033,23584,1.27461535243749,"labour"
"prison",7,3,26033,23584,1.27461535243749,"labour"
"numbers",7,3,26033,23584,1.27461535243749,"labour"
"youth",7,3,26033,23584,1.27461535243749,"labour"
"relationship",10,5,26030,23582,1.24135912926063,"labour"
"often",10,5,26030,23582,1.24135912926063,"labour"
"levy",10,5,26030,23582,1.24135912926063,"labour"
"ensure",104,80,25936,23507,1.21946086703696,"labour"
"n't",17,10,26023,23577,1.20984163291027,"labour"
"staff",21,13,26019,23574,1.19259112050166,"labour"
"rights",65,48,25975,23539,1.16436740819472,"labour"
"real",14,8,26026,23579,1.11795313814206,"labour"
"conservative",18,11,26022,23576,1.08545667166329,"labour"
"energy",31,21,26009,23566,1.07404612192717,"labour"
"a",467,387,25573,23200,1.7084899367944,"labour"
"&pound;",36,25,26004,23562,1.05668729536536,"labour"
"post",5,2,26035,23585,1.04873760212903,"labour"
"agency",5,2,26035,23585,1.04873760212903,"labour"
"historic",5,2,26035,23585,1.04873760212903,"labour"
"forward",5,2,26035,23585,1.04873760212903,"labour"
"let",5,2,26035,23585,1.04873760212903,"labour"
"hiv",5,2,26035,23585,1.04873760212903,"labour"
"corporate",5,2,26035,23585,1.04873760212903,"labour"
"16",5,2,26035,23585,1.04873760212903,"labour"
"music",5,2,26035,23585,1.04873760212903,"labour"
"4",5,2,26035,23585,1.04873760212903,"labour"
"border",5,2,26035,23585,1.04873760212903,"labour"
"100",5,2,26035,23585,1.04873760212903,"labour"
"despite",5,2,26035,23585,1.04873760212903,"labour"
"ever",5,2,26035,23585,1.04873760212903,"labour"
"forced",5,2,26035,23585,1.04873760212903,"labour"
"among",5,2,26035,23585,1.04873760212903,"labour"
"again",5,2,26035,23585,1.04873760212903,"labour"
"5",5,2,26035,23585,1.04873760212903,"labour"
"recruitment",5,2,26035,23585,1.04873760212903,"labour"
"implement",11,6,26029,23581,1.03980441276815,"labour"
"reinstate",11,6,26029,23581,1.03980441276815,"labour"
"heart",8,4,26032,23583,0.993028659114313,"labour"
"built",8,4,26032,23583,0.993028659114313,"labour"
"hold",8,4,26032,23583,0.993028659114313,"labour"
"wage",8,4,26032,23583,0.993028659114313,"labour"
"planning",7,6,26033,23581,0.00986406040525317,"labour"
"remains",7,6,26033,23581,0.00986406040525317,"labour"
"finance",7,6,26033,23581,0.00986406040525317,"labour"
"fairer",7,6,26033,23581,0.00986406040525317,"labour"
"1",7,6,26033,23581,0.00986406040525317,"labour"
"projects",7,6,26033,23581,0.00986406040525317,"labour"
"rent",7,6,26033,23581,0.00986406040525317,"labour"
"decisions",9,7,26031,23580,0.0919475124173819,"labour"
"digital",9,7,26031,23580,0.0919475124173819,"labour"
"bank",9,7,26031,23580,0.0919475124173819,"labour"
"--",79,61,25961,23526,0.884771843999708,"labour"
"bring",12,7,26028,23580,0.883533645633453,"labour"
"employers",16,10,26024,23577,0.867595956949606,"labour"
"overhaul",3,1,26037,23586,0.858470455520969,"labour"
"aims",3,1,26037,23586,0.858470455520969,"labour"
"purchase",3,1,26037,23586,0.858470455520969,"labour"
"tories",3,1,26037,23586,0.858470455520969,"labour"
"compensation",3,1,26037,23586,0.858470455520969,"labour"
"dialogue",3,1,26037,23586,0.858470455520969,"labour"
"depend",3,1,26037,23586,0.858470455520969,"labour"
"bereavement",3,1,26037,23586,0.858470455520969,"labour"
"choices",3,1,26037,23586,0.858470455520969,"labour"
"consistently",3,1,26037,23586,0.858470455520969,"labour"
"scrapping",3,1,26037,23586,0.858470455520969,"labour"
"backbone",3,1,26037,23586,0.858470455520969,"labour"
"tensions",3,1,26037,23586,0.858470455520969,"labour"
"incorporate",3,1,26037,23586,0.858470455520969,"labour"
"slavery",3,1,26037,23586,0.858470455520969,"labour"
"accommodation",3,1,26037,23586,0.858470455520969,"labour"
"secondary",3,1,26037,23586,0.858470455520969,"labour"
"prohibit",3,1,26037,23586,0.858470455520969,"labour"
"urge",3,1,26037,23586,0.858470455520969,"labour"
"reflect",3,1,26037,23586,0.858470455520969,"labour"
"lock",3,1,26037,23586,0.858470455520969,"labour"
"raised",3,1,26037,23586,0.858470455520969,"labour"
"viable",3,1,26037,23586,0.858470455520969,"labour"
"11",3,1,26037,23586,0.858470455520969,"labour"
"grid",3,1,26037,23586,0.858470455520969,"labour"
"almost",3,1,26037,23586,0.858470455520969,"labour"
"form",3,1,26037,23586,0.858470455520969,"labour"
"landlord",3,1,26037,23586,0.858470455520969,"labour"
"settlements",3,1,26037,23586,0.858470455520969,"labour"
"ordinary",3,1,26037,23586,0.858470455520969,"labour"
"uphold",3,1,26037,23586,0.858470455520969,"labour"
"exploitation",3,1,26037,23586,0.858470455520969,"labour"
"anti-semitism",3,1,26037,23586,0.858470455520969,"labour"
"measure",3,1,26037,23586,0.858470455520969,"labour"
"courts",3,1,26037,23586,0.858470455520969,"labour"
"earnings",3,1,26037,23586,0.858470455520969,"labour"
"temporary",3,1,26037,23586,0.858470455520969,"labour"
"freight",3,1,26037,23586,0.858470455520969,"labour"
"minister",3,1,26037,23586,0.858470455520969,"labour"
"fundamental",3,1,26037,23586,0.858470455520969,"labour"
"inclusive",3,1,26037,23586,0.858470455520969,"labour"
"relationships",3,1,26037,23586,0.858470455520969,"labour"
"kind",3,1,26037,23586,0.858470455520969,"labour"
"prosper",3,1,26037,23586,0.858470455520969,"labour"
"overcrowded",3,1,26037,23586,0.858470455520969,"labour"
"respond",3,1,26037,23586,0.858470455520969,"labour"
"plant",3,1,26037,23586,0.858470455520969,"labour"
"self-employment",3,1,26037,23586,0.858470455520969,"labour"
"whatever",3,1,26037,23586,0.858470455520969,"labour"
"launch",3,1,26037,23586,0.858470455520969,"labour"
"spread",3,1,26037,23586,0.858470455520969,"labour"
"mail",3,1,26037,23586,0.858470455520969,"labour"
"gas",3,1,26037,23586,0.858470455520969,"labour"
"delays",3,1,26037,23586,0.858470455520969,"labour"
"everybody",3,1,26037,23586,0.858470455520969,"labour"
"takeover",3,1,26037,23586,0.858470455520969,"labour"
"provider",3,1,26037,23586,0.858470455520969,"labour"
"neglected",3,1,26037,23586,0.858470455520969,"labour"
"reserved",3,1,26037,23586,0.858470455520969,"labour"
"consensus",3,1,26037,23586,0.858470455520969,"labour"
"found",3,1,26037,23586,0.858470455520969,"labour"
"safer",3,1,26037,23586,0.858470455520969,"labour"
"commissioner",3,1,26037,23586,0.858470455520969,"labour"
"lost",3,1,26037,23586,0.858470455520969,"labour"
"depends",3,1,26037,23586,0.858470455520969,"labour"
"rhetoric",3,1,26037,23586,0.858470455520969,"labour"
"breaking",3,1,26037,23586,0.858470455520969,"labour"
"aggravated",3,1,26037,23586,0.858470455520969,"labour"
"thing",3,1,26037,23586,0.858470455520969,"labour"
"technical",3,1,26037,23586,0.858470455520969,"labour"
"shares",3,1,26037,23586,0.858470455520969,"labour"
"administration",3,1,26037,23586,0.858470455520969,"labour"
"diverse",3,1,26037,23586,0.858470455520969,"labour"
"suffer",3,1,26037,23586,0.858470455520969,"labour"
"contribute",3,1,26037,23586,0.858470455520969,"labour"
"bargaining",3,1,26037,23586,0.858470455520969,"labour"
"diplomacy",3,1,26037,23586,0.858470455520969,"labour"
"tasked",3,1,26037,23586,0.858470455520969,"labour"
"at",72,62,25968,23525,0.0856021776698377,"labour"
"future",35,31,26005,23556,0.00827997575304851,"labour"
"services",69,53,25971,23534,0.821855755785712,"labour"
"each",9,5,26031,23582,0.797652683817839,"labour"
"nuclear",9,5,26031,23582,0.797652683817839,"labour"
"safety",9,5,26031,23582,0.797652683817839,"labour"
"issues",9,5,26031,23582,0.797652683817839,"labour"
"democracy",9,5,26031,23582,0.797652683817839,"labour"
"london",9,5,26031,23582,0.797652683817839,"labour"
"existing",13,8,26027,23579,0.758983836311288,"labour"
"farmers",6,3,26034,23584,0.744727516379486,"labour"
"stop",6,3,26034,23584,0.744727516379486,"labour"
"record",6,3,26034,23584,0.744727516379486,"labour"
"agencies",6,3,26034,23584,0.744727516379486,"labour"
"taken",6,3,26034,23584,0.744727516379486,"labour"
"great",6,3,26034,23584,0.744727516379486,"labour"
"repeal",6,3,26034,23584,0.744727516379486,"labour"
"civil",6,3,26034,23584,0.744727516379486,"labour"
"rises",6,3,26034,23584,0.744727516379486,"labour"
"tourism",6,3,26034,23584,0.744727516379486,"labour"
"replace",6,3,26034,23584,0.744727516379486,"labour"
"customers",6,3,26034,23584,0.744727516379486,"labour"
"companies",27,19,26013,23568,0.720086959770077,"labour"
"down",10,8,26030,23579,0.0688618572141684,"labour"
"that",247,207,25793,23380,0.688134370004406,"labour"
"development",26,23,26014,23564,0.00684412459726436,"labour"
"no",28,20,26012,23567,0.666128363433343,"labour"
"benefit",14,9,26026,23578,0.657557429592815,"labour"
"high",14,9,26026,23578,0.657557429592815,"labour"
"million",19,13,26021,23574,0.616730296096941,"labour"
"regions",4,3,26036,23584,0.0615409260409225,"labour"
"flood",4,3,26036,23584,0.0615409260409225,"labour"
"primary",4,3,26036,23584,0.0615409260409225,"labour"
"limit",4,3,26036,23584,0.0615409260409225,"labour"
"capacity",4,3,26036,23584,0.0615409260409225,"labour"
"north",4,3,26036,23584,0.0615409260409225,"labour"
"model",4,3,26036,23584,0.0615409260409225,"labour"
"until",4,3,26036,23584,0.0615409260409225,"labour"
"extra",4,3,26036,23584,0.0615409260409225,"labour"
"foreign",4,3,26036,23584,0.0615409260409225,"labour"
"laws",4,3,26036,23584,0.0615409260409225,"labour"
"households",4,3,26036,23584,0.0615409260409225,"labour"
"gaps",4,3,26036,23584,0.0615409260409225,"labour"
"nationals",4,3,26036,23584,0.0615409260409225,"labour"
"deals",4,3,26036,23584,0.0615409260409225,"labour"
"programmes",4,3,26036,23584,0.0615409260409225,"labour"
"dedicated",4,3,26036,23584,0.0615409260409225,"labour"
"paying",4,3,26036,23584,0.0615409260409225,"labour"
"finances",4,3,26036,23584,0.0615409260409225,"labour"
"responsibilities",4,3,26036,23584,0.0615409260409225,"labour"
"option",4,3,26036,23584,0.0615409260409225,"labour"
"then",4,3,26036,23584,0.0615409260409225,"labour"
"supported",4,3,26036,23584,0.0615409260409225,"labour"
"net",4,3,26036,23584,0.0615409260409225,"labour"
"educational",4,3,26036,23584,0.0615409260409225,"labour"
"vision",4,3,26036,23584,0.0615409260409225,"labour"
"force",4,3,26036,23584,0.0615409260409225,"labour"
"severe",4,3,26036,23584,0.0615409260409225,"labour"
"doing",4,3,26036,23584,0.0615409260409225,"labour"
"getting",4,3,26036,23584,0.0615409260409225,"labour"
"setting",4,3,26036,23584,0.0615409260409225,"labour"
"creation",4,3,26036,23584,0.0615409260409225,"labour"
"issue",4,3,26036,23584,0.0615409260409225,"labour"
"spend",4,3,26036,23584,0.0615409260409225,"labour"
"new",84,67,25956,23520,0.607240435233209,"labour"
"hours",15,10,26025,23577,0.573526265591006,"labour"
"how",15,10,26025,23577,0.573526265591006,"labour"
"employment",15,10,26025,23577,0.573526265591006,"labour"
"management",7,4,26033,23583,0.558854617280014,"labour"
"drive",7,4,26033,23583,0.558854617280014,"labour"
"bill",7,4,26033,23583,0.558854617280014,"labour"
"choice",7,4,26033,23583,0.558854617280014,"labour"
"colleges",7,4,26033,23583,0.558854617280014,"labour"
"result",11,7,26029,23580,0.544827779288418,"labour"
"devolved",11,7,26029,23580,0.544827779288418,"labour"
"failed",11,7,26029,23580,0.544827779288418,"labour"
"more",76,68,25964,23519,0.00543559482660361,"labour"
"extend",16,11,26024,23576,0.502920233852419,"labour"
"create",21,15,26019,23572,0.499476129998207,"labour"
"deaths",4,2,26036,23585,0.496455695796747,"labour"
"progress",4,2,26036,23585,0.496455695796747,"labour"
"maintaining",4,2,26036,23585,0.496455695796747,"labour"
"apprenticeship",4,2,26036,23585,0.496455695796747,"labour"
"directors",4,2,26036,23585,0.496455695796747,"labour"
"hs2",4,2,26036,23585,0.496455695796747,"labour"
"sold",4,2,26036,23585,0.496455695796747,"labour"
"gdp",4,2,26036,23585,0.496455695796747,"labour"
"regular",4,2,26036,23585,0.496455695796747,"labour"
"250",4,2,26036,23585,0.496455695796747,"labour"
"pensioners",4,2,26036,23585,0.496455695796747,"labour"
"days",4,2,26036,23585,0.496455695796747,"labour"
"establishing",4,2,26036,23585,0.496455695796747,"labour"
"reviewing",4,2,26036,23585,0.496455695796747,"labour"
"seen",4,2,26036,23585,0.496455695796747,"labour"
"turn",4,2,26036,23585,0.496455695796747,"labour"
"improvements",4,2,26036,23585,0.496455695796747,"labour"
"charges",4,2,26036,23585,0.496455695796747,"labour"
"tribunal",4,2,26036,23585,0.496455695796747,"labour"
"buyers",4,2,26036,23585,0.496455695796747,"labour"
"maintenance",4,2,26036,23585,0.496455695796747,"labour"
"corporation",4,2,26036,23585,0.496455695796747,"labour"
"second",4,2,26036,23585,0.496455695796747,"labour"
"freedoms",4,2,26036,23585,0.496455695796747,"labour"
"prices",4,2,26036,23585,0.496455695796747,"labour"
"reporting",4,2,26036,23585,0.496455695796747,"labour"
