"Token","Freq2001","Freq2017","c","d","GStat","Association"
"commits",1,0,33908,26040,1.13964027982769,"2001"
"penalty",1,0,33908,26040,1.13964027982769,"2001"
"switchover",1,0,33908,26040,1.13964027982769,"2001"
"monetary",1,0,33908,26040,1.13964027982769,"2001"
"twice",1,0,33908,26040,1.13964027982769,"2001"
"mentors",1,0,33908,26040,1.13964027982769,"2001"
"university/industry",1,0,33908,26040,1.13964027982769,"2001"
"dentistry",1,0,33908,26040,1.13964027982769,"2001"
"paralympic",1,0,33908,26040,1.13964027982769,"2001"
"disruption",1,0,33908,26040,1.13964027982769,"2001"
"finger",1,0,33908,26040,1.13964027982769,"2001"
"ineffective",1,0,33908,26040,1.13964027982769,"2001"
"name",1,0,33908,26040,1.13964027982769,"2001"
"110,000",1,0,33908,26040,1.13964027982769,"2001"
"thirty",1,0,33908,26040,1.13964027982769,"2001"
"frontier",1,0,33908,26040,1.13964027982769,"2001"
"protectionism",1,0,33908,26040,1.13964027982769,"2001"
"inspiration",1,0,33908,26040,1.13964027982769,"2001"
"drew",1,0,33908,26040,1.13964027982769,"2001"
"bottom",1,0,33908,26040,1.13964027982769,"2001"
"myners",1,0,33908,26040,1.13964027982769,"2001"
"powerful",1,0,33908,26040,1.13964027982769,"2001"
"exercising",1,0,33908,26040,1.13964027982769,"2001"
"1946",1,0,33908,26040,1.13964027982769,"2001"
"grades",1,0,33908,26040,1.13964027982769,"2001"
"taxing",1,0,33908,26040,1.13964027982769,"2001"
"anti-crime",1,0,33908,26040,1.13964027982769,"2001"
"largest-ever",1,0,33908,26040,1.13964027982769,"2001"
"occurring",1,0,33908,26040,1.13964027982769,"2001"
"rivers",1,0,33908,26040,1.13964027982769,"2001"
"kept",1,0,33908,26040,1.13964027982769,"2001"
"none",1,0,33908,26040,1.13964027982769,"2001"
"2003/04",1,0,33908,26040,1.13964027982769,"2001"
"full-",1,0,33908,26040,1.13964027982769,"2001"
"profession",1,0,33908,26040,1.13964027982769,"2001"
"inside",1,0,33908,26040,1.13964027982769,"2001"
"dominated",1,0,33908,26040,1.13964027982769,"2001"
"bit",1,0,33908,26040,1.13964027982769,"2001"
"barons",1,0,33908,26040,1.13964027982769,"2001"
"crawlers",1,0,33908,26040,1.13964027982769,"2001"
"indebted",1,0,33908,26040,1.13964027982769,"2001"
"high-productivity",1,0,33908,26040,1.13964027982769,"2001"
"excitement",1,0,33908,26040,1.13964027982769,"2001"
"ex-prisoners",1,0,33908,26040,1.13964027982769,"2001"
"denial",1,0,33908,26040,1.13964027982769,"2001"
"master",1,0,33908,26040,1.13964027982769,"2001"
"gathers",1,0,33908,26040,1.13964027982769,"2001"
"swung",1,0,33908,26040,1.13964027982769,"2001"
"invited",1,0,33908,26040,1.13964027982769,"2001"
"prevented",1,0,33908,26040,1.13964027982769,"2001"
"undermining",1,0,33908,26040,1.13964027982769,"2001"
"healed",1,0,33908,26040,1.13964027982769,"2001"
"start-up",1,0,33908,26040,1.13964027982769,"2001"
"spur",1,0,33908,26040,1.13964027982769,"2001"
"electronic",1,0,33908,26040,1.13964027982769,"2001"
"recipients",1,0,33908,26040,1.13964027982769,"2001"
"bright",1,0,33908,26040,1.13964027982769,"2001"
"either",1,0,33908,26040,1.13964027982769,"2001"
"opening",1,0,33908,26040,1.13964027982769,"2001"
"fulfilled",1,0,33908,26040,1.13964027982769,"2001"
"dues",1,0,33908,26040,1.13964027982769,"2001"
"abandoned",1,0,33908,26040,1.13964027982769,"2001"
"chances",1,0,33908,26040,1.13964027982769,"2001"
"recommendation",1,0,33908,26040,1.13964027982769,"2001"
"harking",1,0,33908,26040,1.13964027982769,"2001"
"6,500",1,0,33908,26040,1.13964027982769,"2001"
"flag",1,0,33908,26040,1.13964027982769,"2001"
"convictions",1,0,33908,26040,1.13964027982769,"2001"
"disclose",1,0,33908,26040,1.13964027982769,"2001"
"borrow",1,0,33908,26040,1.13964027982769,"2001"
"urgency",1,0,33908,26040,1.13964027982769,"2001"
"yugoslavia",1,0,33908,26040,1.13964027982769,"2001"
"entrepreneur",1,0,33908,26040,1.13964027982769,"2001"
"dna",1,0,33908,26040,1.13964027982769,"2001"
"premises",1,0,33908,26040,1.13964027982769,"2001"
"specifying",1,0,33908,26040,1.13964027982769,"2001"
"non-clinical",1,0,33908,26040,1.13964027982769,"2001"
"1.4",1,0,33908,26040,1.13964027982769,"2001"
"pigs",1,0,33908,26040,1.13964027982769,"2001"
"amateur",1,0,33908,26040,1.13964027982769,"2001"
"seed",1,0,33908,26040,1.13964027982769,"2001"
"background",1,0,33908,26040,1.13964027982769,"2001"
"spurts",1,0,33908,26040,1.13964027982769,"2001"
"75,000",1,0,33908,26040,1.13964027982769,"2001"
"medal",1,0,33908,26040,1.13964027982769,"2001"
"smart",1,0,33908,26040,1.13964027982769,"2001"
"tied",1,0,33908,26040,1.13964027982769,"2001"
"coalfield",1,0,33908,26040,1.13964027982769,"2001"
"expressed",1,0,33908,26040,1.13964027982769,"2001"
"trains",1,0,33908,26040,1.13964027982769,"2001"
"disillusioned",1,0,33908,26040,1.13964027982769,"2001"
"multi-racial",1,0,33908,26040,1.13964027982769,"2001"
"unchecked",1,0,33908,26040,1.13964027982769,"2001"
"steep",1,0,33908,26040,1.13964027982769,"2001"
"surrender",1,0,33908,26040,1.13964027982769,"2001"
"hardware",1,0,33908,26040,1.13964027982769,"2001"
"undermined",1,0,33908,26040,1.13964027982769,"2001"
"abolition",1,0,33908,26040,1.13964027982769,"2001"
"weakest",1,0,33908,26040,1.13964027982769,"2001"
"daily",1,0,33908,26040,1.13964027982769,"2001"
"statistics",1,0,33908,26040,1.13964027982769,"2001"
"confers",1,0,33908,26040,1.13964027982769,"2001"
"plays",1,0,33908,26040,1.13964027982769,"2001"
"undergoing",1,0,33908,26040,1.13964027982769,"2001"
"installed",1,0,33908,26040,1.13964027982769,"2001"
"beacons",1,0,33908,26040,1.13964027982769,"2001"
"draft",1,0,33908,26040,1.13964027982769,"2001"
"paedophiles",1,0,33908,26040,1.13964027982769,"2001"
"disguise",1,0,33908,26040,1.13964027982769,"2001"
"adopt",1,0,33908,26040,1.13964027982769,"2001"
"restored",1,0,33908,26040,1.13964027982769,"2001"
"ride",1,0,33908,26040,1.13964027982769,"2001"
"co-ordinators",1,0,33908,26040,1.13964027982769,"2001"
"waterways",1,0,33908,26040,1.13964027982769,"2001"
"sierra",1,0,33908,26040,1.13964027982769,"2001"
"prudent",1,0,33908,26040,1.13964027982769,"2001"
"responded",1,0,33908,26040,1.13964027982769,"2001"
"hotels",1,0,33908,26040,1.13964027982769,"2001"
"ting",1,0,33908,26040,1.13964027982769,"2001"
"grading",1,0,33908,26040,1.13964027982769,"2001"
"after-school",1,0,33908,26040,1.13964027982769,"2001"
"refurbishment",1,0,33908,26040,1.13964027982769,"2001"
"value-added",1,0,33908,26040,1.13964027982769,"2001"
"nationwide",1,0,33908,26040,1.13964027982769,"2001"
"nurseries",1,0,33908,26040,1.13964027982769,"2001"
"argument",1,0,33908,26040,1.13964027982769,"2001"
"reversed",1,0,33908,26040,1.13964027982769,"2001"
"keeps",1,0,33908,26040,1.13964027982769,"2001"
"prestige",1,0,33908,26040,1.13964027982769,"2001"
"macpherson",1,0,33908,26040,1.13964027982769,"2001"
"sellers",1,0,33908,26040,1.13964027982769,"2001"
"well-targeted",1,0,33908,26040,1.13964027982769,"2001"
"connexions",1,0,33908,26040,1.13964027982769,"2001"
"guilty",1,0,33908,26040,1.13964027982769,"2001"
"inspiring",1,0,33908,26040,1.13964027982769,"2001"
"leggatt",1,0,33908,26040,1.13964027982769,"2001"
"neediest",1,0,33908,26040,1.13964027982769,"2001"
"brokers",1,0,33908,26040,1.13964027982769,"2001"
"fox-hunting",1,0,33908,26040,1.13964027982769,"2001"
"bypasses",1,0,33908,26040,1.13964027982769,"2001"
"remand",1,0,33908,26040,1.13964027982769,"2001"
"nesta",1,0,33908,26040,1.13964027982769,"2001"
"allotted",1,0,33908,26040,1.13964027982769,"2001"
"claimants",1,0,33908,26040,1.13964027982769,"2001"
"reinforce",1,0,33908,26040,1.13964027982769,"2001"
"enjoying",1,0,33908,26040,1.13964027982769,"2001"
"upgraded",1,0,33908,26040,1.13964027982769,"2001"
"clarity",1,0,33908,26040,1.13964027982769,"2001"
"cash-machine",1,0,33908,26040,1.13964027982769,"2001"
"denies",1,0,33908,26040,1.13964027982769,"2001"
"vested",1,0,33908,26040,1.13964027982769,"2001"
"materials",1,0,33908,26040,1.13964027982769,"2001"
"heads",1,0,33908,26040,1.13964027982769,"2001"
"vocationally",1,0,33908,26040,1.13964027982769,"2001"
"pursued",1,0,33908,26040,1.13964027982769,"2001"
"mortality",1,0,33908,26040,1.13964027982769,"2001"
"biofuels",1,0,33908,26040,1.13964027982769,"2001"
"proceedings",1,0,33908,26040,1.13964027982769,"2001"
"doomed",1,0,33908,26040,1.13964027982769,"2001"
"sixth-form",1,0,33908,26040,1.13964027982769,"2001"
"higher-quality",1,0,33908,26040,1.13964027982769,"2001"
"dentists",1,0,33908,26040,1.13964027982769,"2001"
"solar",1,0,33908,26040,1.13964027982769,"2001"
"highway",1,0,33908,26040,1.13964027982769,"2001"
"commodities",1,0,33908,26040,1.13964027982769,"2001"
"maximise",1,0,33908,26040,1.13964027982769,"2001"
"nest-egg",1,0,33908,26040,1.13964027982769,"2001"
"bond",1,0,33908,26040,1.13964027982769,"2001"
"advantaged",1,0,33908,26040,1.13964027982769,"2001"
"11-plus",1,0,33908,26040,1.13964027982769,"2001"
"kingdom",1,0,33908,26040,1.13964027982769,"2001"
"redesigning",1,0,33908,26040,1.13964027982769,"2001"
"eye",1,0,33908,26040,1.13964027982769,"2001"
"insists",1,0,33908,26040,1.13964027982769,"2001"
"fingertips",1,0,33908,26040,1.13964027982769,"2001"
"fields",1,0,33908,26040,1.13964027982769,"2001"
"post-adoption",1,0,33908,26040,1.13964027982769,"2001"
"accounting",1,0,33908,26040,1.13964027982769,"2001"
"comparison",1,0,33908,26040,1.13964027982769,"2001"
"anticipate",1,0,33908,26040,1.13964027982769,"2001"
"lawrence",1,0,33908,26040,1.13964027982769,"2001"
"catering",1,0,33908,26040,1.13964027982769,"2001"
"ring-fenced",1,0,33908,26040,1.13964027982769,"2001"
"geographical",1,0,33908,26040,1.13964027982769,"2001"
"redouble",1,0,33908,26040,1.13964027982769,"2001"
"determination",1,0,33908,26040,1.13964027982769,"2001"
"predominantly",1,0,33908,26040,1.13964027982769,"2001"
"complacency",1,0,33908,26040,1.13964027982769,"2001"
"top-quality",1,0,33908,26040,1.13964027982769,"2001"
"cracking",1,0,33908,26040,1.13964027982769,"2001"
"40,000",1,0,33908,26040,1.13964027982769,"2001"
"allocations",1,0,33908,26040,1.13964027982769,"2001"
"names",1,0,33908,26040,1.13964027982769,"2001"
"foresight",1,0,33908,26040,1.13964027982769,"2001"
"murder",1,0,33908,26040,1.13964027982769,"2001"
"tiers",1,0,33908,26040,1.13964027982769,"2001"
"deep",1,0,33908,26040,1.13964027982769,"2001"
"described",1,0,33908,26040,1.13964027982769,"2001"
"genetically",1,0,33908,26040,1.13964027982769,"2001"
"margins",1,0,33908,26040,1.13964027982769,"2001"
"gateways",1,0,33908,26040,1.13964027982769,"2001"
"signing",1,0,33908,26040,1.13964027982769,"2001"
"learns",1,0,33908,26040,1.13964027982769,"2001"
"1996",1,0,33908,26040,1.13964027982769,"2001"
"possibility",1,0,33908,26040,1.13964027982769,"2001"
"betrayal",1,0,33908,26040,1.13964027982769,"2001"
"discussion",1,0,33908,26040,1.13964027982769,"2001"
"long-standing",1,0,33908,26040,1.13964027982769,"2001"
"sydney",1,0,33908,26040,1.13964027982769,"2001"
"peace-making",1,0,33908,26040,1.13964027982769,"2001"
"decided",1,0,33908,26040,1.13964027982769,"2001"
"legislative",1,0,33908,26040,1.13964027982769,"2001"
"hub",1,0,33908,26040,1.13964027982769,"2001"
"dynamism",1,0,33908,26040,1.13964027982769,"2001"
"motorways",1,0,33908,26040,1.13964027982769,"2001"
"parole",1,0,33908,26040,1.13964027982769,"2001"
"ones",1,0,33908,26040,1.13964027982769,"2001"
"shooting",1,0,33908,26040,1.13964027982769,"2001"
"105",1,0,33908,26040,1.13964027982769,"2001"
"5.3",1,0,33908,26040,1.13964027982769,"2001"
"11,000",1,0,33908,26040,1.13964027982769,"2001"
"pornography",1,0,33908,26040,1.13964027982769,"2001"
"concentrate",1,0,33908,26040,1.13964027982769,"2001"
"ratify",1,0,33908,26040,1.13964027982769,"2001"
"suited",1,0,33908,26040,1.13964027982769,"2001"
"eased",1,0,33908,26040,1.13964027982769,"2001"
"collections",1,0,33908,26040,1.13964027982769,"2001"
"except",1,0,33908,26040,1.13964027982769,"2001"
"pouring",1,0,33908,26040,1.13964027982769,"2001"
"run-down",1,0,33908,26040,1.13964027982769,"2001"
"studying",1,0,33908,26040,1.13964027982769,"2001"
"malaise",1,0,33908,26040,1.13964027982769,"2001"
"onwards",1,0,33908,26040,1.13964027982769,"2001"
"multiracial",1,0,33908,26040,1.13964027982769,"2001"
"eighty",1,0,33908,26040,1.13964027982769,"2001"
"completing",1,0,33908,26040,1.13964027982769,"2001"
"subsidise",1,0,33908,26040,1.13964027982769,"2001"
"heathrow",1,0,33908,26040,1.13964027982769,"2001"
"intend",1,0,33908,26040,1.13964027982769,"2001"
"supertram",1,0,33908,26040,1.13964027982769,"2001"
"builders",1,0,33908,26040,1.13964027982769,"2001"
"productions",1,0,33908,26040,1.13964027982769,"2001"
"high-level",1,0,33908,26040,1.13964027982769,"2001"
"ten-point",1,0,33908,26040,1.13964027982769,"2001"
"conservation",1,0,33908,26040,1.13964027982769,"2001"
"type",1,0,33908,26040,1.13964027982769,"2001"
"illicit",1,0,33908,26040,1.13964027982769,"2001"
"seven-day-a-week",1,0,33908,26040,1.13964027982769,"2001"
"2050",1,0,33908,26040,1.13964027982769,"2001"
"rio",1,0,33908,26040,1.13964027982769,"2001"
"whatsoever",1,0,33908,26040,1.13964027982769,"2001"
"simpler",1,0,33908,26040,1.13964027982769,"2001"
"faces",1,0,33908,26040,1.13964027982769,"2001"
"255",1,0,33908,26040,1.13964027982769,"2001"
"locality",1,0,33908,26040,1.13964027982769,"2001"
"gm",1,0,33908,26040,1.13964027982769,"2001"
"undergone",1,0,33908,26040,1.13964027982769,"2001"
"reshaped",1,0,33908,26040,1.13964027982769,"2001"
"breathe",1,0,33908,26040,1.13964027982769,"2001"
"accelerate",1,0,33908,26040,1.13964027982769,"2001"
"preserving",1,0,33908,26040,1.13964027982769,"2001"
"witness",1,0,33908,26040,1.13964027982769,"2001"
"restocking",1,0,33908,26040,1.13964027982769,"2001"
"shout",1,0,33908,26040,1.13964027982769,"2001"
"degradation",1,0,33908,26040,1.13964027982769,"2001"
"chauvinism",1,0,33908,26040,1.13964027982769,"2001"
"forecast",1,0,33908,26040,1.13964027982769,"2001"
"punishments",1,0,33908,26040,1.13964027982769,"2001"
"controlled",1,0,33908,26040,1.13964027982769,"2001"
"lurch",1,0,33908,26040,1.13964027982769,"2001"
"stakeholder",1,0,33908,26040,1.13964027982769,"2001"
"guest",1,0,33908,26040,1.13964027982769,"2001"
"nutrition",1,0,33908,26040,1.13964027982769,"2001"
"reiterated",1,0,33908,26040,1.13964027982769,"2001"
"5.6",1,0,33908,26040,1.13964027982769,"2001"
"elderly",1,0,33908,26040,1.13964027982769,"2001"
"3.6",1,0,33908,26040,1.13964027982769,"2001"
"count",1,0,33908,26040,1.13964027982769,"2001"
"8.4",1,0,33908,26040,1.13964027982769,"2001"
"outcome",1,0,33908,26040,1.13964027982769,"2001"
"sweeps",1,0,33908,26040,1.13964027982769,"2001"
"turbulence",1,0,33908,26040,1.13964027982769,"2001"
"threatens",1,0,33908,26040,1.13964027982769,"2001"
"considerably",1,0,33908,26040,1.13964027982769,"2001"
"ethic",1,0,33908,26040,1.13964027982769,"2001"
"kick",1,0,33908,26040,1.13964027982769,"2001"
"appreciated",1,0,33908,26040,1.13964027982769,"2001"
"2001-02",1,0,33908,26040,1.13964027982769,"2001"
"uprated",1,0,33908,26040,1.13964027982769,"2001"
"guarantees",1,0,33908,26040,1.13964027982769,"2001"
"seven-year",1,0,33908,26040,1.13964027982769,"2001"
"located",1,0,33908,26040,1.13964027982769,"2001"
"1960s",1,0,33908,26040,1.13964027982769,"2001"
"nelson",1,0,33908,26040,1.13964027982769,"2001"
"breakthroughs",1,0,33908,26040,1.13964027982769,"2001"
"disconnections",1,0,33908,26040,1.13964027982769,"2001"
"gnp",1,0,33908,26040,1.13964027982769,"2001"
"highest-risk",1,0,33908,26040,1.13964027982769,"2001"
"all-women",1,0,33908,26040,1.13964027982769,"2001"
"logistics",1,0,33908,26040,1.13964027982769,"2001"
"poverty-focused",1,0,33908,26040,1.13964027982769,"2001"
"manslaughter",1,0,33908,26040,1.13964027982769,"2001"
"respectively",1,0,33908,26040,1.13964027982769,"2001"
"bse",1,0,33908,26040,1.13964027982769,"2001"
"establishment",1,0,33908,26040,1.13964027982769,"2001"
"1992-93",1,0,33908,26040,1.13964027982769,"2001"
"58p",1,0,33908,26040,1.13964027982769,"2001"
"france",1,0,33908,26040,1.13964027982769,"2001"
"a-level",1,0,33908,26040,1.13964027982769,"2001"
"relatives",1,0,33908,26040,1.13964027982769,"2001"
"bear",1,0,33908,26040,1.13964027982769,"2001"
"haulage",1,0,33908,26040,1.13964027982769,"2001"
"racing",1,0,33908,26040,1.13964027982769,"2001"
"regenerating",1,0,33908,26040,1.13964027982769,"2001"
"jts",1,0,33908,26040,1.13964027982769,"2001"
"inspection",1,0,33908,26040,1.13964027982769,"2001"
"perfect",1,0,33908,26040,1.13964027982769,"2001"
"in-service",1,0,33908,26040,1.13964027982769,"2001"
"135",1,0,33908,26040,1.13964027982769,"2001"
"comparing",1,0,33908,26040,1.13964027982769,"2001"
"relieved",1,0,33908,26040,1.13964027982769,"2001"
"grip",1,0,33908,26040,1.13964027982769,"2001"
"bred",1,0,33908,26040,1.13964027982769,"2001"
"begins",1,0,33908,26040,1.13964027982769,"2001"
"take-up",1,0,33908,26040,1.13964027982769,"2001"
"handouts",1,0,33908,26040,1.13964027982769,"2001"
"posts",1,0,33908,26040,1.13964027982769,"2001"
"coach",1,0,33908,26040,1.13964027982769,"2001"
"employing",1,0,33908,26040,1.13964027982769,"2001"
"bed-and-breakfast",1,0,33908,26040,1.13964027982769,"2001"
"boastful",1,0,33908,26040,1.13964027982769,"2001"
"screening",1,0,33908,26040,1.13964027982769,"2001"
"modified",1,0,33908,26040,1.13964027982769,"2001"
"flat",1,0,33908,26040,1.13964027982769,"2001"
"robberies",1,0,33908,26040,1.13964027982769,"2001"
"leakage",1,0,33908,26040,1.13964027982769,"2001"
"encourages",1,0,33908,26040,1.13964027982769,"2001"
"disarray",1,0,33908,26040,1.13964027982769,"2001"
"cancer-beating",1,0,33908,26040,1.13964027982769,"2001"
"drawing",1,0,33908,26040,1.13964027982769,"2001"
"scope",1,0,33908,26040,1.13964027982769,"2001"
"helpline",1,0,33908,26040,1.13964027982769,"2001"
"parcels",1,0,33908,26040,1.13964027982769,"2001"
"traffic-free",1,0,33908,26040,1.13964027982769,"2001"
"contemporary",1,0,33908,26040,1.13964027982769,"2001"
"drives",1,0,33908,26040,1.13964027982769,"2001"
"statement",1,0,33908,26040,1.13964027982769,"2001"
"disaster",1,0,33908,26040,1.13964027982769,"2001"
"stark",1,0,33908,26040,1.13964027982769,"2001"
"repairs",1,0,33908,26040,1.13964027982769,"2001"
"interest-bearing",1,0,33908,26040,1.13964027982769,"2001"
"summary",1,0,33908,26040,1.13964027982769,"2001"
"valid",1,0,33908,26040,1.13964027982769,"2001"
"distance",1,0,33908,26040,1.13964027982769,"2001"
"1.9",1,0,33908,26040,1.13964027982769,"2001"
"obsessed",1,0,33908,26040,1.13964027982769,"2001"
"unlocking",1,0,33908,26040,1.13964027982769,"2001"
"personality",1,0,33908,26040,1.13964027982769,"2001"
"wear",1,0,33908,26040,1.13964027982769,"2001"
"slipping",1,0,33908,26040,1.13964027982769,"2001"
"self-government",1,0,33908,26040,1.13964027982769,"2001"
"exporter",1,0,33908,26040,1.13964027982769,"2001"
"thought-out",1,0,33908,26040,1.13964027982769,"2001"
"stringent",1,0,33908,26040,1.13964027982769,"2001"
"1.1",1,0,33908,26040,1.13964027982769,"2001"
"cut-price",1,0,33908,26040,1.13964027982769,"2001"
"ships",1,0,33908,26040,1.13964027982769,"2001"
"distinctive",1,0,33908,26040,1.13964027982769,"2001"
"540",1,0,33908,26040,1.13964027982769,"2001"
"unanimous",1,0,33908,26040,1.13964027982769,"2001"
"1997-98",1,0,33908,26040,1.13964027982769,"2001"
"member",1,0,33908,26040,1.13964027982769,"2001"
"influencing",1,0,33908,26040,1.13964027982769,"2001"
"mp",1,0,33908,26040,1.13964027982769,"2001"
"three-",1,0,33908,26040,1.13964027982769,"2001"
"pro-family",1,0,33908,26040,1.13964027982769,"2001"
"juvenile",1,0,33908,26040,1.13964027982769,"2001"
"firstõ",1,0,33908,26040,1.13964027982769,"2001"
"nationalist",1,0,33908,26040,1.13964027982769,"2001"
"nurture",1,0,33908,26040,1.13964027982769,"2001"
"diagnosis",1,0,33908,26040,1.13964027982769,"2001"
"ill-gotten",1,0,33908,26040,1.13964027982769,"2001"
"bureaucratic",1,0,33908,26040,1.13964027982769,"2001"
"database",1,0,33908,26040,1.13964027982769,"2001"
"meets",1,0,33908,26040,1.13964027982769,"2001"
"enjoyed",1,0,33908,26040,1.13964027982769,"2001"
"earmarked",1,0,33908,26040,1.13964027982769,"2001"
"intention",1,0,33908,26040,1.13964027982769,"2001"
"turbulent",1,0,33908,26040,1.13964027982769,"2001"
"undergraduate",1,0,33908,26040,1.13964027982769,"2001"
"victim",1,0,33908,26040,1.13964027982769,"2001"
"ordered",1,0,33908,26040,1.13964027982769,"2001"
"product",1,0,33908,26040,1.13964027982769,"2001"
"high-security",1,0,33908,26040,1.13964027982769,"2001"
"110",1,0,33908,26040,1.13964027982769,"2001"
"fault",1,0,33908,26040,1.13964027982769,"2001"
"agents",1,0,33908,26040,1.13964027982769,"2001"
"childrenõs",1,0,33908,26040,1.13964027982769,"2001"
"58,000",1,0,33908,26040,1.13964027982769,"2001"
"admissibility",1,0,33908,26040,1.13964027982769,"2001"
"hens",1,0,33908,26040,1.13964027982769,"2001"
"geared",1,0,33908,26040,1.13964027982769,"2001"
"1992",1,0,33908,26040,1.13964027982769,"2001"
"ultimately",1,0,33908,26040,1.13964027982769,"2001"
"alliance",1,0,33908,26040,1.13964027982769,"2001"
"84p",1,0,33908,26040,1.13964027982769,"2001"
"merchant",1,0,33908,26040,1.13964027982769,"2001"
"contains",1,0,33908,26040,1.13964027982769,"2001"
"pcs",1,0,33908,26040,1.13964027982769,"2001"
"smartcard",1,0,33908,26040,1.13964027982769,"2001"
"14-year-olds",1,0,33908,26040,1.13964027982769,"2001"
"ex-mining",1,0,33908,26040,1.13964027982769,"2001"
"shocking",1,0,33908,26040,1.13964027982769,"2001"
"december",1,0,33908,26040,1.13964027982769,"2001"
"tighter",1,0,33908,26040,1.13964027982769,"2001"
"september",1,0,33908,26040,1.13964027982769,"2001"
"restricting",1,0,33908,26040,1.13964027982769,"2001"
"proceeds",1,0,33908,26040,1.13964027982769,"2001"
"trail",1,0,33908,26040,1.13964027982769,"2001"
"lived",1,0,33908,26040,1.13964027982769,"2001"
"progressively",1,0,33908,26040,1.13964027982769,"2001"
"smoking",1,0,33908,26040,1.13964027982769,"2001"
"350,000",1,0,33908,26040,1.13964027982769,"2001"
"rarely",1,0,33908,26040,1.13964027982769,"2001"
"harmonisation",1,0,33908,26040,1.13964027982769,"2001"
"placing",1,0,33908,26040,1.13964027982769,"2001"
"commanders",1,0,33908,26040,1.13964027982769,"2001"
"advisory",1,0,33908,26040,1.13964027982769,"2001"
"reintegrating",1,0,33908,26040,1.13964027982769,"2001"
"damaging",1,0,33908,26040,1.13964027982769,"2001"
"litmus",1,0,33908,26040,1.13964027982769,"2001"
"directs",1,0,33908,26040,1.13964027982769,"2001"
"tried",1,0,33908,26040,1.13964027982769,"2001"
"firearms",1,0,33908,26040,1.13964027982769,"2001"
"america",1,0,33908,26040,1.13964027982769,"2001"
"89",1,0,33908,26040,1.13964027982769,"2001"
"biotechnology",1,0,33908,26040,1.13964027982769,"2001"
"fast-track",1,0,33908,26040,1.13964027982769,"2001"
"1978",1,0,33908,26040,1.13964027982769,"2001"
"occurs",1,0,33908,26040,1.13964027982769,"2001"
"admired",1,0,33908,26040,1.13964027982769,"2001"
"lie",1,0,33908,26040,1.13964027982769,"2001"
"phasing",1,0,33908,26040,1.13964027982769,"2001"
"elimination",1,0,33908,26040,1.13964027982769,"2001"
"linking",1,0,33908,26040,1.13964027982769,"2001"
"1990",1,0,33908,26040,1.13964027982769,"2001"
"alive",1,0,33908,26040,1.13964027982769,"2001"
"acquire",1,0,33908,26040,1.13964027982769,"2001"
"eastern",1,0,33908,26040,1.13964027982769,"2001"
"untaxed",1,0,33908,26040,1.13964027982769,"2001"
"isolationism",1,0,33908,26040,1.13964027982769,"2001"
"village",1,0,33908,26040,1.13964027982769,"2001"
"consumption",1,0,33908,26040,1.13964027982769,"2001"
"missile",1,0,33908,26040,1.13964027982769,"2001"
"durable",1,0,33908,26040,1.13964027982769,"2001"
"portsmouth",1,0,33908,26040,1.13964027982769,"2001"
"environmentally",1,0,33908,26040,1.13964027982769,"2001"
"worries",1,0,33908,26040,1.13964027982769,"2001"
"catalyst",1,0,33908,26040,1.13964027982769,"2001"
"containing",1,0,33908,26040,1.13964027982769,"2001"
"hard-to-achieve",1,0,33908,26040,1.13964027982769,"2001"
"belfast",1,0,33908,26040,1.13964027982769,"2001"
"year-on-year",1,0,33908,26040,1.13964027982769,"2001"
"ôemployment",1,0,33908,26040,1.13964027982769,"2001"
"drop-outs",1,0,33908,26040,1.13964027982769,"2001"
"2,000",1,0,33908,26040,1.13964027982769,"2001"
"weekly",1,0,33908,26040,1.13964027982769,"2001"
"quiet",1,0,33908,26040,1.13964027982769,"2001"
"signals",1,0,33908,26040,1.13964027982769,"2001"
"posed",1,0,33908,26040,1.13964027982769,"2001"
"railtrack",1,0,33908,26040,1.13964027982769,"2001"
"registration",1,0,33908,26040,1.13964027982769,"2001"
"0.5",1,0,33908,26040,1.13964027982769,"2001"
"intensifying",1,0,33908,26040,1.13964027982769,"2001"
"switch",1,0,33908,26040,1.13964027982769,"2001"
"suffocating",1,0,33908,26040,1.13964027982769,"2001"
"desire",1,0,33908,26040,1.13964027982769,"2001"
"drug-free",1,0,33908,26040,1.13964027982769,"2001"
"whitehall",1,0,33908,26040,1.13964027982769,"2001"
"dealing",1,0,33908,26040,1.13964027982769,"2001"
"passport",1,0,33908,26040,1.13964027982769,"2001"
"worthwhile",1,0,33908,26040,1.13964027982769,"2001"
"travelled",1,0,33908,26040,1.13964027982769,"2001"
"walks",1,0,33908,26040,1.13964027982769,"2001"
"province",1,0,33908,26040,1.13964027982769,"2001"
"pieces",1,0,33908,26040,1.13964027982769,"2001"
"cloning",1,0,33908,26040,1.13964027982769,"2001"
"panel",1,0,33908,26040,1.13964027982769,"2001"
"computerising",1,0,33908,26040,1.13964027982769,"2001"
"telecommunications",1,0,33908,26040,1.13964027982769,"2001"
"cleansing",1,0,33908,26040,1.13964027982769,"2001"
"distort",1,0,33908,26040,1.13964027982769,"2001"
"under-25s",1,0,33908,26040,1.13964027982769,"2001"
"convenient",1,0,33908,26040,1.13964027982769,"2001"
"cardiologists",1,0,33908,26040,1.13964027982769,"2001"
"responding",1,0,33908,26040,1.13964027982769,"2001"
"mallon",1,0,33908,26040,1.13964027982769,"2001"
"star",1,0,33908,26040,1.13964027982769,"2001"
